Time,Temp Setpoint,Temp Feedback,Pressure Setpoint,Pressure Feedback,TC00,TC01,TC02,TC03,TC04,TC05,TC06,TC07,N1,N2,N3,Vacuum SP,,,,,,,,,,,,,,,,,
seconds,C,C,Bar,Bar,C,C,C,C,C,C,C,C,mBar,mBar,mBar,mBar,,,,,,,,,,,,,,,,,
3034,463,120,0,120,163,7,0,6,983,120,506,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3039,463,120,0,120,80,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3044,463,120,0,120,153,7,0,6,983,120,475,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3049,463,120,0,120,153,7,0,6,983,120,506,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3054,463,120,0,120,39,7,0,7,1,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3059,463,120,0,119,987,7,0,7,10,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2838,828,76,923,0,0
3064,463,120,0,120,80,7,0,7,10,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3069,463,120,0,120,70,7,0,6,983,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,69,597,0,0
3074,463,120,0,119,997,7,0,6,983,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3079,463,120,0,119,925,7,0,6,983,120,226,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,76,923,0,0
3084,463,120,0,119,997,7,0,6,983,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2831,502,69,597,0,0
3089,463,120,0,119,987,7,0,7,1,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3094,463,120,0,119,894,7,0,7,1,120,226,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3099,463,120,0,119,811,7,0,6,983,120,132,119,946,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6743,590,2838,828,76,923,0,0
3104,463,120,0,119,946,7,0,6,992,120,288,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,69,597,0,0
3109,463,120,0,120,49,7,0,6,992,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2831,502,76,923,0,0
3114,463,120,0,120,8,7,0,7,1,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3119,463,120,0,119,946,7,0,7,1,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3124,463,120,0,120,60,7,0,6,992,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2831,502,76,923,0,0
3129,463,120,0,120,143,7,0,6,983,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2831,502,76,923,0,0
3134,463,120,0,120,80,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2831,502,76,923,0,0
3139,463,120,0,120,18,7,0,6,992,120,319,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2831,502,76,923,0,0
3144,463,120,0,120,112,7,0,7,19,120,444,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3149,463,120,0,120,112,7,0,6,983,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3154,463,120,0,120,29,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3159,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3164,463,120,0,120,18,7,0,7,10,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3169,463,120,0,120,29,7,0,6,992,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,69,597,0,0
3174,463,120,0,119,956,7,0,6,983,120,288,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3179,463,120,0,119,914,7,0,6,983,120,226,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3184,463,120,0,120,39,7,0,6,992,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2838,828,76,923,0,0
3189,463,120,0,120,101,7,0,7,1,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3194,463,120,0,120,60,7,0,7,19,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3199,463,120,0,119,977,7,0,7,1,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6750,916,2846,154,76,923,0,0
3204,463,120,0,120,29,7,0,6,983,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3209,463,120,0,120,60,7,0,6,983,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3214,463,120,0,119,977,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3219,463,120,0,119,925,7,0,6,983,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2846,154,76,923,0,0
3224,463,120,0,119,987,7,0,7,10,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3229,463,120,0,120,29,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3234,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2846,154,76,923,0,0
3239,463,120,0,119,904,7,0,6,983,120,226,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3244,463,120,0,120,8,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,76,923,0,0
3249,463,120,0,120,91,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2846,154,76,923,0,0
3254,463,120,0,120,39,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2846,154,76,923,0,0
3259,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2838,828,69,597,0,0
3264,463,120,0,120,18,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,69,597,0,0
3269,463,120,0,120,91,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6758,242,2846,154,76,923,0,0
3274,463,120,0,120,8,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3279,463,120,0,119,946,7,0,7,19,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3284,463,120,0,119,987,7,0,7,10,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3289,463,120,0,119,987,7,0,7,1,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3294,463,120,0,119,935,7,0,6,992,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3299,463,120,0,119,842,7,0,6,992,120,163,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3304,463,120,0,119,987,7,0,6,992,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,69,597,0,0
3309,463,120,0,120,80,7,0,6,983,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3314,463,120,0,120,39,7,0,6,983,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,69,597,0,0
3319,463,120,0,119,977,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3324,463,120,0,120,70,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3329,463,120,0,120,80,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3334,463,120,0,119,987,7,0,7,10,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2853,480,76,923,0,0
3339,463,120,0,119,925,7,0,6,992,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2853,480,76,923,0,0
3344,463,120,0,120,39,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,69,597,0,0
3349,463,120,0,120,153,7,0,6,992,120,475,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3354,463,120,0,120,101,7,0,6,983,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3359,463,120,0,120,49,7,0,6,983,120,350,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3364,463,120,0,120,132,7,0,6,983,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3369,463,120,0,120,143,7,0,6,992,120,475,120,288,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2846,154,76,923,0,0
3374,463,120,0,120,91,7,0,6,992,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2846,154,69,597,0,0
3379,463,120,0,119,987,7,0,6,992,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2853,480,76,923,0,0
3384,463,120,0,120,70,7,0,6,983,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2846,154,69,597,0,0
3389,463,120,0,120,49,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2853,480,69,597,0,0
3394,463,120,0,120,8,7,0,6,992,120,350,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3399,463,120,0,119,956,7,0,7,1,120,288,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3404,463,120,0,120,49,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,69,597,0,0
3409,463,120,0,120,39,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3414,463,120,0,119,987,7,0,6,992,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,69,597,0,0
3419,463,120,0,119,904,7,0,6,983,120,226,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6765,568,2853,480,76,923,0,0
3424,463,120,0,119,977,7,0,7,1,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3429,463,120,0,119,987,7,0,7,19,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3434,463,120,0,119,925,7,0,6,983,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3439,463,120,0,119,894,7,0,6,992,120,195,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3444,463,120,0,119,997,7,0,6,992,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,69,597,0,0
3449,463,120,0,120,70,7,0,7,1,120,381,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3454,463,120,0,120,8,7,0,7,1,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,76,923,0,0
3459,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2853,480,69,597,0,0
3464,463,120,0,120,49,7,0,6,983,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3469,463,120,0,120,60,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3474,463,120,0,119,987,7,0,7,1,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3479,463,120,0,119,935,7,0,6,983,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3484,463,120,0,120,8,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3489,463,120,0,120,39,7,0,7,19,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3494,463,120,0,119,977,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6772,894,2860,806,76,923,0,0
3499,463,120,0,119,914,7,0,6,983,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3504,463,120,0,120,29,7,0,6,983,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3509,463,120,0,120,101,7,0,6,992,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,69,597,0,0
3514,463,120,0,120,70,7,0,7,1,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3519,463,120,0,120,8,7,0,6,983,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3524,463,120,0,120,112,7,0,6,992,120,444,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,76,923,0,0
3529,463,120,0,120,132,7,0,6,992,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2853,480,69,597,0,0
3534,463,120,0,120,80,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3539,463,120,0,119,997,7,0,6,983,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3544,463,120,0,120,60,7,0,6,992,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,69,597,0,0
3549,463,120,0,120,80,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3554,463,120,0,120,8,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3559,463,120,0,119,935,7,0,7,19,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3564,463,120,0,119,977,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3569,463,120,0,120,29,7,0,6,983,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3574,463,120,0,119,997,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3579,463,120,0,119,925,7,0,6,983,120,288,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3584,463,120,0,120,8,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,69,597,0,0
3589,463,120,0,120,18,7,0,7,10,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3594,463,120,0,119,956,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3599,463,120,0,119,873,7,0,6,992,120,226,120,8,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6780,220,2860,806,76,923,0,0
3604,463,120,0,120,29,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3609,463,120,0,120,60,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3614,463,120,0,120,60,7,0,6,992,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3619,463,120,0,119,997,7,0,6,992,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3624,463,120,0,120,101,7,0,7,1,120,444,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3629,463,120,0,120,112,7,0,6,992,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3634,463,120,0,120,39,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3639,463,120,0,119,977,7,0,6,992,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3644,463,120,0,120,49,7,0,6,992,120,412,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3649,463,120,0,120,70,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3654,463,120,0,120,49,7,0,6,992,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,69,597,0,0
3659,463,120,0,119,997,7,0,6,992,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2860,806,76,923,0,0
3664,463,120,0,120,60,7,0,6,992,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3669,463,120,0,120,80,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2860,806,76,923,0,0
3674,463,120,0,120,29,7,0,7,10,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3679,463,120,0,119,946,7,0,7,19,120,288,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2875,458,76,923,0,0
3684,463,120,0,119,977,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3689,463,120,0,119,987,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3694,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3699,463,120,0,119,925,7,0,6,983,120,257,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3704,463,120,0,120,8,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3709,463,120,0,120,39,7,0,6,983,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6787,546,2868,132,76,923,0,0
3714,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3719,463,120,0,119,925,7,0,6,992,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3724,463,120,0,119,987,7,0,7,19,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3729,463,120,0,119,997,7,0,7,10,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3734,463,120,0,119,925,7,0,6,992,120,257,120,39,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3739,463,120,0,119,863,7,0,6,983,120,195,119,977,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3744,463,120,0,120,18,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3749,463,120,0,120,101,7,0,6,983,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,69,597,0,0
3754,463,120,0,120,70,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3759,463,120,0,120,8,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3764,463,120,0,120,112,7,0,6,983,120,444,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3769,463,120,0,120,143,7,0,6,983,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3774,463,120,0,120,91,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3779,463,120,0,120,29,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2875,458,76,923,0,0
3784,463,120,0,120,101,7,0,6,983,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3789,463,120,0,120,112,7,0,6,983,120,475,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,76,923,0,0
3794,463,120,0,120,91,7,0,6,983,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6794,872,2868,132,69,597,0,0
3799,463,120,0,120,29,7,0,6,983,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2868,132,76,923,0,0
3804,463,120,0,120,101,7,0,6,983,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2868,132,76,923,0,0
3809,463,120,0,120,132,7,0,6,983,120,475,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3814,463,120,0,120,80,7,0,6,983,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,69,597,0,0
3819,463,120,0,119,987,7,0,6,983,120,319,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3824,463,120,0,120,80,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3829,463,120,0,120,122,7,0,7,10,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3834,463,120,0,120,39,7,0,6,992,120,350,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3839,463,120,0,120,18,7,0,6,983,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3844,463,120,0,120,101,7,0,6,983,120,412,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3849,463,120,0,120,122,7,0,7,19,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2875,458,76,923,0,0
3854,463,120,0,120,70,7,0,6,992,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,69,597,0,0
3859,463,120,0,119,997,7,0,6,992,120,350,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,69,597,0,0
3864,463,120,0,120,112,7,0,6,992,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3869,463,120,0,120,122,7,0,7,19,120,444,120,257,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2875,458,76,923,0,0
3874,463,120,0,120,18,7,0,6,983,120,381,120,132,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3879,463,120,0,119,966,7,0,6,983,120,319,120,70,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,69,597,0,0
3884,463,120,0,120,91,7,0,7,1,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2882,784,76,923,0,0
3889,464,120,0,120,112,7,0,6,992,120,444,120,226,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2882,784,76,923,0,0
3894,463,120,0,120,60,7,0,6,983,120,381,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2875,458,76,923,0,0
3899,463,120,0,119,997,7,0,6,992,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2882,784,69,597,0,0
3904,463,120,0,120,70,7,0,7,19,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2882,784,76,923,0,0
3909,463,120,0,120,80,7,0,6,983,120,444,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2875,458,69,597,0,0
3914,463,120,0,120,49,7,0,6,983,120,381,120,163,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2882,784,76,923,0,0
3919,463,120,0,119,977,7,0,6,983,120,319,120,101,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6802,198,2882,784,76,923,0,0
3924,463,120,0,120,60,7,0,7,10,120,412,120,195,1770,0,1770,0,1770,0,1770,0,1770,0,1770,0,6816,850,2882,784,76,923,0,0
